21.5,83.5,26.857075951228573,6.701352842206166
25.5,57.5,26.81343115622241,5.486450280700367
25.5,88.5,25.426751790936546,5.755038992088634
-24.5,152.5,21.78635349052692,5.280240078563034
26.5,127.5,24.58755509463259,4.434124386282837
63.5,-68.5,-7.814052043342493,12.858894986515198
25.5,91.5,17.61838091683769,3.8858293250957874
-20.5,-51.5,21.734791271484696,4.021612154358516
46.5,14.5,4.393025638639618,10.293579166507058
-17.5,140.5,25.591219940218178,4.723839931341608
-18.5,-48.5,22.0629288309262,3.3261855419333095
60.5,-161.5,-0.7979481889041911,11.9315769236695
-2.5,140.5,26.262457619597733,3.089786004763839
23.5,79.5,25.462831509029087,7.831190121437588
34.5,135.5,7.679218106995839,4.747683017941423
39.5,-86.5,9.992585960524123,11.164737347990307
58.5,-111.5,3.023101103153515,14.295702991381477
48.5,-112.5,2.240932528707828,12.092108367894657
3.5,-51.5,25.180736743667477,3.3975763562738273
5.5,-75.5,28.9616242199843,3.9111427403890535
33.5,-101.5,27.223076923076928,5.354372560095358
25.5,83.5,24.932055329819157,7.9145952048077675
-24.5,-49.5,17.522894449259525,4.08992218557906
-28.5,-70.5,19.359458615650333,6.267539810816592
-14.5,132.5,27.880044640111134,5.071368591912712
32.5,-97.5,16.995856257348848,9.916656807779642
49.5,10.5,8.765722711749806,9.290540858639776
46.5,-64.5,6.145283584831619,10.967965832040974
15.5,120.5,26.427857978932,3.0884282368128475
37.5,-122.5,13.254015073316557,3.9460438027737945
24.5,88.5,26.2799484417486,5.545085533892724
32.5,-104.5,17.239363890505345,9.586889745087694
43.5,17.5,18.570271791700364,9.027359937428248
20.5,85.5,25.295358350569593,4.695694376405153
-35.5,-72.5,11.620507400981133,3.9967093145037365
23.5,78.5,25.278019566261143,6.618674981434568
-21.5,-47.5,21.028112746592445,4.034591267525845
51.5,9.5,7.917255546654154,8.797076892878302
51.5,-1.5,13.312517313019242,4.719527657358328
30.5,-97.5,18.866149409870786,8.503827683807438
49.5,-53.5,2.4058545852703723,8.191067752480858
-29.5,-55.5,19.22685185185185,5.128526004423836
33.5,-115.5,19.28718642276602,10.827498625439688
49.5,15.5,6.662794922176847,9.326272867567718
65.5,-166.5,-1.0114863509234944,11.454426449641883
-27.5,135.5,21.781394767902565,8.53564214724336
-26.5,-65.5,16.0733079025675,6.854075283858505
31.5,-92.5,19.09732114405621,8.689223636001918
48.5,7.5,9.77538241891528,8.802580465145716
-33.5,-78.5,15.080991255197205,2.852185847636804
35.5,-97.5,13.994049657238122,10.489229789056882
-38.5,-73.5,12.231228377793737,3.11119183188715
60.5,-121.5,1.6793766547908198,13.734096376545587
62.5,-140.5,-5.177289562413043,14.988485298412499
26.5,73.5,26.032081931683635,6.696700040003915
64.5,-162.5,0.21975738010270351,12.406106096925841
22.5,88.5,25.98073306850269,5.480053188373011
-22.5,-44.5,20.36579835393628,3.623838215038202
26.5,84.5,25.328716956802047,6.894230512007861
40.5,-82.5,18.210698174006406,7.099682860512709
46.5,-109.5,7.394075237403753,10.288488434338202
27.5,102.5,19.141958223505213,7.009224411673666
51.5,16.5,5.379222371427359,10.301286981766022
32.5,-112.5,21.56387159317613,10.322148073436777
14.5,121.5,27.215585659552033,3.0607070400945977
-19.5,-46.5,20.31585951559473,3.2129022750404737
28.5,64.5,22.374220042568133,11.940215956377445
64.5,-83.5,-9.891227342040274,14.35365107152482
17.5,-76.5,26.15486892486233,3.965079620945331
-15.5,-44.5,23.75624875222492,2.3413660720370904
32.5,-88.5,19.086701754729486,8.91884223965283
-31.5,-54.5,18.084000972150736,5.602434690549862
25.5,55.5,27.15483081381944,6.638623641119152
-24.5,-50.5,16.31394831245048,4.431680950642879
24.5,97.5,25.55640841272729,5.399357806304573
3.5,-50.5,24.259094982078864,1.0635171437228232
70.5,23.5,-0.12319259371205837,6.813229218460738
-19.5,-57.5,24.472000257295708,4.044951286409983
21.5,86.5,25.69930533204588,4.801155296546493
0.5,-51.5,27.604933726544562,2.7875275839013134
27.5,94.5,20.635797669695574,6.320298697225657
35.5,0.5,16.473376607484408,6.890543128329108
35.5,-106.5,15.688329706983339,9.888453342534405
53.5,15.5,4.761485143304957,9.09035020172413
29.5,79.5,13.08180904247055,5.885372840100648
21.5,-71.5,26.30126762446816,2.353517774968799
-18.5,-39.5,24.125861728639233,2.625536329723318
53.5,16.5,4.15963594432635,10.172066049195863
70.5,-117.5,-11.479419818291685,14.456684832445868
11.5,125.5,27.179569872353834,2.4260122098666965
-20.5,-29.5,23.258378378378396,2.0985574369762143
-16.5,-41.5,21.38790241870193,2.2288067284069046
22.5,77.5,26.188097028584128,7.281238379430391
22.5,74.5,25.80506068006065,6.988430809574786
41.5,-70.5,5.442924675249781,8.739005152107262
26.5,83.5,25.78665138509561,7.28473077669905
-27.5,-64.5,16.80935350848145,6.938827765859709
36.5,5.5,18.709101277372252,8.831986167717297
30.5,76.5,24.64509932691017,9.51943833437414
25.5,81.5,26.96962990461233,7.457861206970268
-13.5,131.5,26.017098233538675,4.197098742104786
41.5,-74.5,10.040271543538285,11.128649318765522
35.5,-113.5,16.961762665820384,9.915406477681692
26.5,50.5,27.290360364226313,6.236004405649063
74.5,-83.5,-19.49170305676857,6.754178469208534
20.5,-155.5,24.722527472527467,2.530065698696614
62.5,-163.5,-5.425203028549376,10.294884960437171
34.5,-118.5,15.162207591783178,7.15321424313478
-21.5,-45.5,18.807425637225005,3.6829830596623925
47.5,-111.5,5.242796969034996,11.743301599236307
22.5,75.5,24.53490319088786,7.527290261779196
