48.5,6.5,-42.2,32.2
47.5,9.5,-11.1,26.1
51.5,-3.5,-15.0,11.1
55.5,21.5,-11.1,26.1
50.5,-4.5,-3.3,24.4
47.5,11.5,16.1,16.1
64.5,27.5,-31.7,24.4
54.5,-5.5,-1.7,22.8
55.5,-4.5,-8.9,23.9
50.5,14.5,-8.9,28.9
54.5,-10.5,-15.6,20.0
54.5,16.5,-6.1,12.2
67.5,12.5,-5.0,7.2
50.5,10.5,-13.9,26.1
20.5,-76.5,16.7,36.7
61.5,24.5,-23.9,27.2
53.5,-7.5,-6.1,24.4
51.5,-0.5,-6.7,31.7
56.5,-3.5,-2.8,21.7
51.5,10.5,-17.2,25.0
51.5,7.5,-21.1,22.8
57.5,10.5,-12.2,21.1
43.5,-1.5,-1.1,31.1
51.5,8.5,-18.9,28.9
48.5,2.5,-12.8,30.0
49.5,8.5,-7.2,30.0
53.5,-1.5,-3.3,27.8
51.5,-10.5,-2.8,48.9
51.5,-1.5,-6.1,30.0
52.5,13.5,-7.8,32.8
61.5,30.5,-33.9,27.2
48.5,11.5,-30.0,40.0
51.5,-2.5,-6.7,30.0
53.5,-2.5,-2.2,28.3
63.5,21.5,-30.6,23.9
55.5,-1.5,-7.2,23.3
55.5,-7.5,-3.9,47.8
54.5,10.5,-5.0,30.0
51.5,16.5,-31.1,11.1
50.5,6.5,-20.0,13.9
52.5,9.5,-25.0,32.2
57.5,-2.5,-32.2,48.9
48.5,10.5,-1.1,-1.1
55.5,8.5,-15.0,22.8
52.5,26.5,-11.1,31.1
58.5,-3.5,-4.4,17.8
42.5,2.5,1.1,32.2
49.5,-2.5,0.6,27.2
53.5,-3.5,-5.0,29.4
49.5,-6.5,1.7,48.9
49.5,23.5,-40.0,28.9
62.5,25.5,-34.4,25.6
52.5,-1.5,-2.8,30.0
58.5,6.5,-12.2,7.2
60.5,-1.5,-3.3,18.9
56.5,-2.5,-5.0,23.3
60.5,19.5,-22.8,25.6
41.5,12.5,-1.1,18.9
50.5,8.5,-21.1,35.0
58.5,21.5,-21.1,6.1
56.5,-6.5,-2.2,19.4
54.5,20.5,-33.9,30.0
48.5,-4.5,-3.9,27.8
50.5,4.5,-3.9,32.2
51.5,1.5,-2.8,31.1
50.5,12.5,18.9,21.1
53.5,14.5,-27.2,17.8
64.5,10.5,-7.2,7.2
51.5,0.5,-5.0,27.8
55.5,12.5,-10.0,25.0
52.5,-0.5,-6.1,32.2
51.5,11.5,10.0,18.9
62.5,17.5,-13.9,22.8
50.5,-5.5,0.0,22.2
41.5,21.5,-11.1,37.8
59.5,4.5,-7.8,20.0
57.5,-3.5,-5.6,23.3
45.5,-0.5,-8.9,31.1
44.5,8.5,-7.8,18.9
50.5,-1.5,-4.4,27.2
51.5,-8.5,-0.6,21.7
51.5,12.5,1.1,1.1
54.5,-6.5,-4.4,23.9
51.5,-5.5,-1.1,20.6
54.5,7.5,-6.1,25.0
50.5,0.5,-3.3,17.8
56.5,24.5,-27.8,5.0
53.5,8.5,-7.2,32.2
50.5,-2.5,-0.6,22.2
50.5,1.5,-40.0,32.2
53.5,10.5,-2.2,32.2
53.5,-0.5,-7.8,31.7
55.5,-3.5,-8.3,27.2
56.5,27.5,-28.9,2.8
62.5,-33.5,5.2,34.1
52.5,1.5,-17.2,46.1
67.5,26.5,-41.1,26.1
52.5,20.5,-31.1,27.8
53.5,6.5,-12.2,16.1
53.5,-4.5,-16.1,47.8
58.5,-6.5,-4.4,22.8
