-61.5,174.5,-9.7,1.1
18.5,132.5,20.2,26.5
12.5,-1.5,9.3,43.2
-35.5,130.5,13.1,16.7
-45.5,-26.5,2.0,10.8
-9.5,-44.5,12.6,40.2
-24.5,81.5,4.2,23.1
-63.5,93.5,-31.8,-0.2
24.5,116.5,-1.9,37.8
48.5,35.5,-27.8,36.6
83.5,-132.5,-35.2,-2.9
-53.5,157.5,1.6,40.0
29.5,135.5,9.6,39.9
88.5,170.5,-6.1,1.3
-56.5,-137.5,0.2,5.7
11.5,174.5,23.0,27.8
-50.5,33.5,1.3,1.9
-37.5,-29.5,6.0,50.0
-50.5,-156.5,5.3,12.9
-53.5,170.5,4.4,8.0
64.5,2.5,0.0,12.0
4.5,104.5,23.3,30.0
-0.5,119.5,20.4,36.6
0.5,25.5,10.3,40.8
-31.5,25.5,-35.6,36.6
-39.5,172.5,13.8,14.2
89.5,-29.5,-2.9,-2.9
12.5,-133.5,26.5,27.3
-64.5,-123.5,16.0,17.7
43.5,-161.5,3.8,11.2
39.5,-103.5,-23.9,35.6
6.5,-179.5,26.5,27.5
-37.5,-59.5,-10.0,34.0
-30.5,-175.5,15.7,34.9
-47.5,147.5,6.3,14.6
89.5,-118.5,-16.8,-13.8
-4.5,146.5,23.8,27.8
39.5,-79.5,-28.4,36.6
-54.5,101.5,-3.9,5.2
86.5,-48.5,-16.1,4.0
27.5,-53.5,-4.0,-3.3
-47.5,122.5,5.4,10.2
41.5,-136.5,9.7,14.3
37.5,4.5,-14.8,26.3
13.5,138.5,23.2,41.0
-33.5,-0.5,15.0,23.7
34.5,-137.5,14.8,18.5
32.5,-88.5,-10.6,39.4
35.5,6.5,-7.6,40.3
32.5,165.5,13.3,31.3
81.5,133.5,-6.2,9.0
-2.5,101.5,10.2,33.1
-26.5,1.5,15.8,22.3
-19.5,147.5,23.6,28.5
37.5,29.5,-5.0,38.0
36.5,36.5,1.4,39.4
-32.5,126.5,-1.5,45.4
-38.5,81.5,9.6,12.7
85.5,60.5,-42.7,3.1
-17.5,154.5,21.8,26.2
-32.5,104.5,15.7,18.0
68.5,-7.5,1.5,6.0
59.5,-144.5,5.6,16.2
-42.5,-6.5,8.3,12.8
-52.5,-44.5,-1.3,2.8
-48.5,84.5,1.3,6.9
34.5,168.5,14.0,22.3
-13.5,129.5,18.6,30.6
52.5,-159.5,3.3,6.6
-6.5,-174.5,28.6,29.3
52.5,-104.5,-40.0,33.0
-43.5,164.5,6.2,16.4
36.5,52.5,-5.3,44.2
76.5,-82.5,-44.0,13.0
-12.5,-48.5,13.4,39.5
-45.5,-176.5,13.8,17.6
59.5,-46.5,-6.2,11.1
-28.5,94.5,16.4,22.5
71.5,-12.5,-1.1,-0.5
-24.5,58.5,25.2,26.4
80.5,80.5,-4.2,1.5
66.5,135.5,0.1,0.1
-50.5,-33.5,-2.4,48.0
12.5,64.5,26.5,31.0
-42.5,-147.5,10.0,12.9
19.5,-159.5,26.5,26.8
24.5,57.5,21.6,36.3
-59.5,-155.5,-0.7,4.8
16.5,-20.5,20.8,23.3
-13.5,168.5,26.6,27.4
-21.5,112.5,20.0,22.5
-59.5,46.5,-4.8,1.9
-62.5,92.5,-8.8,0.5
56.5,-40.5,-3.4,34.2
74.5,167.5,-14.6,-9.2
-39.5,-111.5,11.5,15.8
84.5,-16.5,-10.4,-9.5
-42.5,129.5,8.0,14.2
22.5,-59.5,-8.1,26.1
-38.5,-152.5,8.6,15.3
78.5,103.5,-85.9,28.2
9.5,-19.5,23.5,34.0
58.5,65.5,-41.3,33.0
16.5,-115.5,23.8,24.6
3.5,133.5,27.3,30.0
83.5,73.5,-41.1,-1.0
33.5,140.5,8.5,27.8
-43.5,-81.5,6.3,11.2
80.5,52.5,-41.7,10.0
83.5,17.5,-42.9,-20.9
-8.5,150.5,24.5,29.6
59.5,-3.5,6.0,41.0
-24.5,-118.5,19.6,26.6
-54.5,47.5,-3.5,-2.2
7.5,148.5,26.5,28.0
-18.5,-49.5,-4.2,36.9
-44.5,-152.5,8.3,14.1
64.5,-165.5,-42.2,28.9
58.5,-2.5,-4.8,24.0
31.5,-30.5,17.5,30.2
-36.5,169.5,10.1,21.1
75.5,8.5,-2.0,6.1
88.5,57.5,-34.6,-23.5
-29.5,97.5,17.9,19.6
5.5,-156.5,24.0,25.6
-51.5,-38.5,3.9,4.5
46.5,18.5,-19.0,36.4
27.5,77.5,3.0,45.0
-19.5,111.5,21.0,27.5
77.5,-150.5,-31.1,7.4
-32.5,132.5,13.6,16.7
27.5,-15.5,10.4,35.0
30.5,-24.5,11.4,26.0
-27.5,-143.5,16.7,21.7
68.5,21.5,-39.0,25.6
-45.5,123.5,7.8,13.0
-51.5,-120.5,5.7,21.8
62.5,-13.5,2.0,16.8
-55.5,115.5,0.2,4.0
78.5,127.5,-32.1,-1.7
-53.5,2.5,1.0,44.0
44.5,176.5,2.7,9.9
-32.5,-6.5,15.3,17.3
54.5,-33.5,-0.8,38.3
22.5,-2.5,21.3,21.5
-49.5,-18.5,0.8,48.0
74.5,-4.5,0.9,5.7
14.5,78.5,-29.5,36.6
-36.5,16.5,12.3,21.8
-6.5,-152.5,28.8,28.8
-48.5,-86.5,4.6,6.7
-49.5,100.5,1.0,5.0
47.5,120.5,22.0,22.0
-63.5,-176.5,-2.3,0.1
63.5,-101.5,-43.0,26.0
50.5,-27.5,6.0,37.9
31.5,-46.5,22.3,29.2
83.5,-8.5,-26.1,-0.2
89.5,-132.5,-11.3,-6.5
-0.5,-85.5,27.1,27.1
-4.5,168.5,28.9,28.9
-20.5,31.5,0.1,32.5
46.5,-79.5,-38.0,33.0
87.5,-144.5,-5.3,0.1
-49.5,-79.5,0.7,5.4
21.5,93.5,0.9,38.0
12.5,-178.5,24.3,28.5
9.5,-69.5,12.3,39.8
38.5,-102.5,-23.8,40.0
-22.5,118.5,5.9,45.7
20.5,111.5,20.4,21.7
-47.5,-159.5,5.6,12.1
-24.5,94.5,17.3,17.6
31.5,-76.5,6.9,35.0
24.5,141.5,-19.3,32.0
-48.5,133.5,6.0,9.8
26.5,-142.5,16.8,26.5
-68.5,-23.5,-26.0,-11.8
83.5,4.5,-33.8,3.1
-31.5,170.5,13.4,19.9
30.5,13.5,-1.0,45.0
-27.5,162.5,17.5,26.9
88.5,47.5,-37.0,-0.6
38.5,128.5,-14.4,35.2
-41.5,166.5,10.9,15.2
-55.5,-179.5,-6.0,39.6
88.5,124.5,-31.0,3.6
42.5,-2.5,-11.0,39.4
87.5,-100.5,-29.6,-17.6
-38.5,133.5,10.0,16.5
52.5,92.5,-38.2,33.1
8.5,-105.5,26.6,29.5
43.5,-177.5,6.5,14.4
8.5,68.5,24.3,28.3
-49.5,-78.5,1.3,8.9
-34.5,-144.5,19.3,19.3
-57.5,119.5,2.4,2.9
-53.5,-158.5,1.6,28.8
49.5,-132.5,8.0,12.7
52.5,-146.5,6.0,12.1
40.5,131.5,-0.5,34.3
86.5,178.5,-4.7,1.0
-41.5,20.5,5.4,16.5
45.5,145.5,0.3,4.3
39.5,-129.5,14.6,26.6
-53.5,-110.5,6.8,9.4
17.5,-179.5,23.5,27.0
77.5,163.5,-9.8,2.2
51.5,43.5,-32.0,38.3
51.5,48.5,-33.0,38.4
87.5,-107.5,-32.0,-11.3
-58.5,64.5,-8.6,-2.2
-54.5,177.5,10.3,10.9
44.5,33.5,-7.7,34.6
20.5,58.5,11.0,43.0
-44.5,63.5,6.9,7.1
-59.5,-153.5,-0.4,1.3
36.5,156.5,8.1,20.8
25.5,-120.5,14.3,23.3
83.5,18.5,-30.2,-20.6
-26.5,64.5,20.8,26.2
81.5,-121.5,-8.9,4.5
19.5,67.5,25.3,28.0
81.5,22.5,-17.8,-0.8
-55.5,138.5,1.7,5.5
49.5,-136.5,4.6,19.2
-15.5,114.5,23.2,28.5
-44.5,-143.5,6.7,15.6
26.5,117.5,-6.0,37.3
4.5,62.5,28.3,28.3
-38.5,-36.5,9.2,11.5
-50.5,-145.5,6.0,9.6
78.5,-159.5,-14.0,-10.1
44.5,-167.5,4.0,15.2
68.5,-5.5,4.3,4.3
-3.5,36.5,7.8,35.0
81.5,43.5,-37.4,1.8
38.5,-5.5,-7.4,42.2
-18.5,27.5,0.0,38.0
-50.5,7.5,-0.8,3.9
80.5,-151.5,-45.1,-40.4
-58.5,66.5,-5.3,-2.1
-21.5,-135.5,-10.0,30.2
6.5,179.5,26.3,31.5
-22.5,162.5,21.2,23.9
-32.5,37.5,14.4,19.9
49.5,-97.5,-63.8,37.8
15.5,106.5,10.2,37.4
37.5,3.5,0.8,22.3
6.5,71.5,27.0,29.0
30.5,66.5,-9.4,40.0
-3.5,-129.5,25.2,26.0
52.5,-142.5,3.6,12.0
83.5,26.5,-19.9,-17.3
28.5,-142.5,16.0,26.3
48.5,30.5,-26.2,34.4
15.5,80.5,-58.6,50.6
25.5,85.5,5.0,48.4
44.5,27.5,-43.1,38.8
-56.5,63.5,-5.4,19.8
43.5,125.5,-26.8,34.7
38.5,124.5,-16.2,33.4
34.5,-163.5,9.8,14.1
