-10.5,31.5,10.0,33.3
48.5,30.5,-30.0,38.9
31.5,46.5,-2.8,47.8
26.5,127.5,6.7,34.1
63.5,-68.5,-25.0,3.9
25.5,91.5,6.7,27.2
15.5,-13.5,20.0,42.8
60.5,-161.5,-42.2,28.9
35.5,-108.5,-25.6,36.1
39.5,-99.5,-28.3,42.8
56.5,-118.5,-33.9,16.1
23.5,79.5,5.6,45.0
33.5,-101.5,-21.1,40.0
34.5,135.5,-4.4,36.8
71.5,23.5,-12.8,13.9
58.5,-111.5,-45.6,20.0
48.5,-112.5,-42.2,35.6
50.5,127.5,-46.1,36.1
52.5,70.5,-37.2,35.0
49.5,28.5,-27.8,33.9
69.5,176.5,-35.0,21.1
37.5,-122.5,-2.2,35.6
15.5,120.5,17.2,37.8
46.5,-64.5,-23.9,23.3
19.5,33.5,8.9,47.2
32.5,-104.5,-19.4,42.8
-6.5,106.5,19.4,40.0
64.5,43.5,-42.8,28.9
-43.5,172.5,-5.6,31.7
0.5,25.5,20.0,37.8
51.5,9.5,-16.1,33.9
-7.5,112.5,15.6,36.7
51.5,-1.5,-10.3,32.4
7.5,-5.5,21.1,42.8
-7.5,20.5,12.2,36.1
54.5,127.5,-47.8,35.0
49.5,15.5,-17.2,32.8
16.5,-3.5,20.0,45.0
48.5,7.5,-17.2,37.2
-33.5,-78.5,5.0,22.8
26.5,73.5,3.9,45.6
46.5,41.5,-30.0,38.9
37.5,32.5,-17.6,36.8
46.5,-92.5,-36.7,33.3
37.5,-79.5,-14.4,39.4
17.5,121.5,-16.1,42.2
39.5,63.5,-17.8,41.1
32.5,-112.5,-5.9,47.4
11.5,-69.5,12.8,31.1
-2.5,106.5,17.8,36.7
75.5,92.5,-42.2,22.8
45.5,62.5,-32.8,40.0
53.5,109.5,-47.2,36.1
28.5,64.5,-3.9,45.0
54.5,83.5,-38.9,33.9
50.5,48.5,-37.8,40.0
32.5,-88.5,-13.3,40.0
78.5,14.5,-37.8,28.9
25.5,55.5,10.0,45.0
50.5,-127.5,-8.9,17.2
7.5,-72.5,20.0,31.1
38.5,23.5,-1.1,32.8
-10.5,-77.5,12.2,27.8
48.5,39.5,-32.2,37.2
55.5,74.5,-42.2,35.0
50.5,129.5,-43.9,33.9
62.5,6.5,-6.1,17.8
76.5,94.5,-37.8,16.1
42.5,20.5,-21.1,33.9
4.5,-76.5,13.9,22.8
32.5,-8.5,0.6,45.0
46.5,38.5,-27.8,36.1
-4.5,152.5,19.4,37.2
35.5,-81.5,-12.2,40.0
-64.5,-62.5,-25.0,7.2
36.5,5.5,-2.2,37.8
46.5,43.5,-35.0,38.9
56.5,34.5,-35.0,27.8
77.5,-62.5,-18.1,3.5
12.5,100.5,17.8,39.4
40.5,141.5,-12.0,36.3
63.5,-168.5,-35.0,20.0
8.5,106.5,17.8,37.8
45.5,29.5,-18.9,38.9
71.5,82.5,-42.2,22.8
51.5,106.5,-45.0,36.1
70.5,31.5,-16.1,13.9
43.5,-112.5,-28.3,36.7
50.5,28.5,-27.8,36.1
46.5,1.5,-17.2,38.3
4.5,8.5,21.7,35.0
36.5,52.5,1.1,32.2
73.5,118.5,-30.0,16.1
-60.5,-44.5,-30.0,7.2
44.5,26.5,-26.1,37.8
57.5,-101.5,-41.1,21.7
7.5,100.5,20.7,36.1
3.5,172.5,23.5,30.7
44.5,-117.5,-27.8,40.0
-30.5,-71.5,0.0,20.0
-25.5,-54.5,0.0,39.3
32.5,129.5,-2.8,35.6
10.5,0.5,17.8,41.1
13.5,100.5,10.0,42.8
51.5,68.5,-42.8,37.8
55.5,-131.5,-16.1,29.4
50.5,-107.5,-34.4,20.0
-19.5,17.5,1.1,38.9
34.5,-6.5,-0.4,47.4
54.5,-58.5,-15.6,23.3
53.5,34.5,-27.8,36.1
-37.5,77.5,0.0,25.0
63.5,40.5,-38.9,31.1
63.5,45.5,-46.1,33.9
58.5,84.5,-45.0,37.2
14.5,102.5,6.1,40.0
16.5,102.5,5.0,42.2
36.5,6.5,0.0,41.1
43.5,-73.5,-29.4,36.7
36.5,-102.5,-28.3,41.1
60.5,169.5,-35.0,20.0
51.5,-102.5,-34.4,23.3
54.5,86.5,-40.0,33.9
-4.5,55.5,22.8,35.6
45.5,-112.5,-42.2,38.3
-20.5,169.5,12.8,31.7
56.5,-64.5,-30.0,20.6
49.5,-122.5,-12.2,15.0
35.5,140.5,-3.9,33.9
43.5,24.5,-22.8,41.1
75.5,113.5,-40.0,15.0
-22.5,-63.5,-3.9,32.2
43.5,-115.5,-22.2,40.0
38.5,-79.5,-23.3,36.1
53.5,55.5,-41.1,37.8
-33.5,18.5,1.1,36.7
41.5,-122.5,-20.0,41.1
49.5,57.5,-37.8,40.0
50.5,16.5,-27.8,36.1
50.5,-102.5,-33.9,23.9
-29.5,177.5,4.4,26.7
-18.5,127.5,4.4,42.8
65.5,169.5,-38.9,17.8
27.5,-15.5,15.0,37.2
31.5,35.5,-1.1,41.7
14.5,99.5,11.1,41.1
32.5,-84.5,-11.1,39.4
37.5,-75.5,-11.1,36.7
40.5,-95.5,2.2,8.9
33.5,-92.5,-22.2,41.1
28.5,-81.5,-1.1,37.9
31.5,-2.5,6.1,41.1
51.5,-0.5,-8.9,33.5
7.5,-70.5,20.0,43.9
38.5,15.5,3.9,36.1
56.5,92.5,-42.8,32.8
52.5,103.5,-45.0,31.1
34.5,-95.5,-17.0,44.6
10.5,14.5,22.2,42.2
48.5,2.5,-12.2,36.7
33.5,-87.5,-14.4,41.7
-13.5,-76.5,8.9,23.9
7.5,13.5,17.2,32.8
-62.5,-60.5,-22.8,10.0
29.5,-10.5,12.2,33.9
54.5,130.5,-47.2,32.8
61.5,-64.5,-28.9,11.7
4.5,31.5,18.9,41.1
12.5,99.5,13.9,36.7
62.5,-145.5,-47.8,32.8
49.5,37.5,-35.0,37.8
67.5,-32.5,-27.2,11.1
55.5,80.5,-46.1,33.9
16.5,95.5,-27.2,38.9
39.5,-88.5,-26.7,21.1
-36.5,-72.5,-5.0,21.1
53.5,-2.5,-11.1,30.7
33.5,2.5,3.9,41.1
45.5,42.5,-31.1,38.9
34.5,-98.5,-16.6,44.4
-31.5,116.5,1.7,40.3
47.5,-119.5,-23.3,38.9
61.5,40.5,-32.8,28.9
39.5,-108.5,-25.0,38.3
12.5,105.5,12.8,37.2
63.5,61.5,-46.1,35.0
23.5,72.5,8.3,45.0
28.5,-106.5,-8.9,37.2
43.5,76.5,-37.2,36.1
31.5,-98.5,-2.0,31.8
-67.5,-67.5,-25.0,2.2
31.5,32.5,10.0,35.0
54.5,30.5,-30.0,45.0
42.5,-70.5,-19.4,37.8
46.5,31.5,-15.0,33.9
37.5,45.5,-16.1,37.2
51.5,55.5,-37.8,41.1
41.5,-111.5,-21.1,37.8
76.5,97.5,-38.9,11.1
33.5,-117.5,-53.3,43.9
45.5,-77.5,-31.7,26.1
59.5,163.5,-30.0,25.0
35.5,135.5,-5.0,36.1
41.5,76.5,-31.1,36.1
53.5,102.5,-47.8,32.2
35.5,35.5,6.1,37.2
53.5,85.5,-42.2,35.0
77.5,88.5,-37.2,8.9
62.5,117.5,-58.9,33.9
14.5,77.5,13.3,39.4
11.5,104.5,2.8,38.9
14.5,-17.5,17.2,33.9
5.5,5.5,22.2,34.4
63.5,38.5,-36.1,31.1
50.5,-97.5,-39.2,34.6
-12.5,130.5,14.9,36.1
-33.5,-54.5,1.1,32.2
19.5,103.5,0.0,35.0
52.5,52.5,-36.1,37.8
26.5,34.5,12.8,33.9
77.5,156.5,-37.8,7.8
69.5,-93.5,-10.6,12.8
21.5,-159.5,11.1,30.0
50.5,12.5,-22.8,32.8
51.5,4.5,-13.9,33.9
67.5,175.5,-37.8,17.8
45.5,22.5,-23.9,38.9
64.5,177.5,-32.8,22.8
50.5,32.5,-20.0,33.9
61.5,34.5,-32.8,30.0
70.5,162.5,-46.1,18.9
14.5,-4.5,13.9,43.9
44.5,62.5,-32.8,46.1
51.5,133.5,-52.8,32.2
29.5,-43.5,4.4,50.0
51.5,-118.5,-22.2,18.3
14.5,98.5,8.3,37.2
70.5,178.5,-33.9,10.0
-33.5,25.5,1.7,33.9
30.5,-106.5,-12.2,42.2
27.5,142.5,11.7,32.2
44.5,135.5,-28.9,32.2
47.5,-60.5,-10.0,21.7
49.5,118.5,-47.8,35.0
61.5,-113.5,-38.9,18.9
-32.5,133.5,-1.2,45.0
57.5,24.5,-22.8,42.2
63.5,-152.5,-47.8,30.0
