1901,4.670784639831286,10.60669204664773,-33.3,31.7,6
1902,2.1651884951561855,8.903115384813514,-32.8,24.4,6
1903,4.829197573681074,7.9786009583806,-30.6,28.9,6
1904,3.3313772376431245,8.511835201431508,-29.4,25.6,6
1905,4.332462608741133,8.613567888877828,-32.8,28.3,6
1906,4.708452230096915,9.455509252192204,-25.0,29.4,5
1907,3.178876488889986,10.488756064624,-35.0,28.3,5
1908,2.8835150210271085,10.283769988496045,-37.8,28.9,6
1909,2.624655434082077,10.438654254926117,-37.8,27.8,7
1910,3.5531940182631794,9.272823236372908,-37.2,29.4,7
1911,3.061928814855985,10.051171249893358,-37.8,30.6,7
1912,1.67961047931683,11.725451559650448,-41.1,32.2,7
1913,3.0524824036631215,10.582246783053167,-37.2,30.0,7
1914,3.176970506302062,10.577002857779215,-37.8,33.3,7
1915,0.31748239523129185,12.093377452497153,-41.1,29.4,7
1916,1.756095325389548,9.945625173775536,-28.9,27.8,1
1917,2.439174840881495,12.177200460192212,-47.8,31.7,7
1918,3.3874962046091497,10.45735668372981,-45.0,32.2,7
1919,2.9556110115645526,11.152440119195271,-42.8,28.3,6
1920,4.63077321143126,9.408441724271555,-34.4,29.4,7
1921,3.661567928386,10.389583208251423,-41.7,28.3,7
1922,2.7102369899197845,10.514616398851373,-40.0,27.8,7
1923,2.6796442246209193,9.581100525963837,-39.4,29.4,7
1924,3.8449293200635695,10.308740088569756,-45.6,29.4,7
1925,3.786483422085954,10.3944421230897,-37.8,31.7,7
1926,6.107072533131593,9.037872178423196,-42.2,48.9,21
1927,7.6471366377201715,6.630341638121221,-40.0,48.9,15
1928,5.218635839385529,7.310575703714701,-23.9,37.8,38
1929,6.858667644328122,7.846798323511595,-40.0,32.8,83
1930,8.41991224733111,6.605699742353703,-31.1,40.0,90
1931,8.837519038615088,8.209627562648532,-35.0,46.1,197
1932,9.089717098164899,8.84712344512709,-42.2,48.9,259
1933,8.540427006582428,9.647153481237295,-40.0,48.9,271
1934,10.235825961491438,8.83284555403337,-45.0,47.8,295
1935,9.106756119294632,9.238953502435765,-47.2,47.8,330
1936,8.82031368438329,9.191983877781533,-48.9,48.9,410
1937,9.312704576726306,9.487442178710609,-43.9,48.9,402
1938,10.132847940119264,8.620140567122005,-48.9,48.9,347
1939,10.710849666013486,8.871190804772713,-46.1,47.8,249
1940,7.793629513572206,9.863330901817463,-48.9,45.0,152
1941,7.324483274527138,9.263737109599631,-40.0,45.0,150
1942,6.968308064917224,10.39001603141139,-41.1,45.0,140
1943,11.131562538925241,8.954414610205653,-41.1,47.9,134
1944,11.43966548734065,9.265409111544106,-30.0,48.9,67
1945,13.089962926675227,9.126588353991007,-23.9,44.0,46
1946,8.030918848230941,10.916272315830032,-35.0,43.9,94
1947,8.25436879984693,12.067586356355669,-36.1,38.9,90
1948,9.098226551116934,11.410482704987192,-41.1,40.0,142
1949,9.372601597175843,9.563070669374365,-47.2,47.8,223
1950,8.55720674025366,12.27998426926865,-45.0,43.9,238
1951,9.71200414851901,11.032832854562665,-45.0,45.0,258
1952,9.482813371006765,10.64159402494963,-45.0,46.1,374
1953,8.69346867739945,10.49010672030809,-45.0,46.1,380
1954,7.845631650530674,11.05927424225409,-38.9,45.7,363
1955,7.550382256645258,10.607338593679517,-46.1,42.2,430
1956,6.792750436150263,11.006451278815483,-46.1,44.0,414
1957,8.511933937046425,10.11109807804789,-42.2,47.8,460
1958,8.38790964655148,10.534572180136903,-43.9,45.7,432
1959,6.55230802945638,10.610733125016338,-40.0,47.8,602
1960,7.06426878821835,10.757064247852284,-41.1,47.2,583
1961,9.549265585881297,9.866161249911807,-37.8,43.9,556
1962,5.868970790511103,10.419179576645874,-42.2,47.8,530
1963,6.215769016502775,12.776355462595498,-45.0,42.8,523
1964,8.827898793044275,10.594977513839334,-38.9,43.9,327
1965,8.989495959017795,10.3144961545372,-37.2,45.0,358
1966,9.796597056006242,10.910169288354545,-45.0,45.0,378
1967,9.930086490270204,10.648736347575593,-42.2,45.0,378
1968,9.030412383464009,10.992009325722789,-41.1,42.8,314
1969,6.74671402814997,11.607454820162342,-41.1,42.8,409
1970,7.597473895157924,10.763631288757493,-42.2,41.3,394
1971,4.856568836241182,9.960250110087719,-43.9,38.0,379
1972,10.456860944036631,7.135329640801272,-17.0,36.8,14
1973,8.300297462167018,9.84904852482853,-61.0,52.0,1114
1974,8.61353697702195,8.960150777124495,-49.0,56.0,1138
1975,9.178774762831047,9.435497084263343,-48.0,55.0,1154
1976,7.474589987470283,10.292309694591253,-49.0,56.0,1096
1977,7.9003542905128175,9.935797900964623,-83.0,53.0,1132
1978,7.447264522443805,10.437755561654118,-51.0,53.0,1112
1979,7.860505760493166,10.524348860858744,-49.0,54.0,1099
1980,7.401871046540212,10.491276672668093,-56.0,52.0,1105
1981,8.306212827495221,10.315981374277087,-48.0,52.0,1094
1982,8.50183589969349,10.129407778535205,-88.8,54.3,1096
1983,8.592726809567159,9.774081268144093,-88.8,54.0,1099
1984,8.620142818363702,9.69135388862908,-72.1,58.4,1106
1985,7.656789083261737,11.410710190373365,-62.0,55.8,1088
1986,7.969469712987822,10.185511798161956,-89.9,60.0,1206
1987,6.899601105693452,11.130214595054522,-89.0,60.5,1165
1988,8.56885253336444,9.956426272115317,-88.0,59.8,1155
1989,9.475324956655616,8.90637376510685,-87.2,58.8,1207
1990,9.668863640517793,8.767098796403982,-89.0,60.0,1295
1991,8.848629043780406,9.806078699232343,-89.4,59.0,1228
1992,8.78009903867411,9.15144600907999,-87.0,57.8,1219
