1939,19.12174153668481,8.14426335945735,-4.6,42.1,15
1940,21.616711481832166,8.220351697739027,-5.4,43.7,22
1941,20.10667878649398,7.859984733817343,-7.0,46.2,28
1942,21.715028167328974,7.406798260131961,-2.2,45.6,47
1943,23.713530122983858,5.8812528572850935,-2.0,44.0,24
1944,20.91300984669969,7.71972666372941,-5.1,45.9,52
1945,20.63659241135391,7.688447662318715,-4.0,45.0,47
1946,20.875443919104807,7.977728651820327,-5.2,44.3,39
1947,20.975686082015226,7.766678107602362,-4.7,45.4,39
1948,20.06282091102064,8.043535942407225,-5.0,44.4,38
1949,20.050298148105732,7.839863587924017,-6.1,46.8,40
1950,20.193917326436715,7.75152599177964,-5.6,47.2,43
1951,20.555884502637106,7.9138573999525805,-5.6,44.4,40
1952,20.23154388838711,8.076555012678721,-5.0,46.1,41
1953,20.116639629809928,7.966860070045239,-6.1,46.7,42
1954,20.305449094495977,7.75071731195396,-5.6,46.1,44
1955,20.00687308497044,7.743300629774047,-5.6,44.4,44
1956,22.792843515477735,7.735379970715248,-7.2,45.7,177
1957,21.10279688557687,8.247369478077715,-9.4,47.2,218
1958,21.062234790203348,8.27467690071631,-12.2,46.7,220
1959,21.1970838877642,8.142408180223109,-13.9,46.9,222
1960,20.43116798032513,8.38018114261009,-12.8,48.9,223
1961,21.51985207529278,8.031143893410931,-15.0,60.0,246
1962,21.23447956478932,8.085778041265295,-17.8,45.6,254
1963,20.917025553076492,8.021355258390546,-17.8,48.9,253
1964,20.814490138640043,8.088201172119005,-7.2,46.6,228
1965,19.56133162083979,7.656887901624133,-7.3,45.6,145
1966,19.232362892044275,7.6805633034030425,-7.7,45.3,145
1967,19.84808003907479,7.453216320135625,-7.4,45.7,151
1968,19.74694494343858,7.901954989713536,-5.4,46.7,158
1969,19.83638230737045,7.648659196486068,-7.1,46.2,169
1970,20.02820435836371,7.817100697361926,-5.4,47.2,177
1971,20.706381082631548,7.654214404485887,-8.5,46.2,206
1972,21.170943984667613,7.904937469856406,-7.8,47.6,229
1973,21.807799449319955,7.776340690107396,-13.3,56.0,277
1974,20.748968617607908,7.52434868066036,-11.0,49.0,278
1975,21.010789330030583,7.486859953484244,-30.0,49.0,290
1976,20.71798333421589,7.613311932618172,-10.0,49.0,262
1977,21.06497986727182,8.004182506238081,-45.0,49.0,271
1978,20.873436290808012,7.9457586647371805,-27.0,45.5,268
1979,21.44016611641913,8.012842475890423,-27.0,48.5,272
1980,22.40535303639911,7.958158576114123,-32.0,49.0,128
1981,21.506278352713718,7.9131660701073665,-49.0,48.0,274
1982,20.818504689095942,8.275667179871517,-8.0,47.0,275
1983,21.568664672399002,8.034385016983972,-16.0,50.9,164
1984,21.549483607106062,7.402196103825168,-9.8,53.0,160
1985,21.638856684755478,8.291101794054272,-30.7,47.0,125
1986,16.371985435307998,7.244698386887157,-27.4,45.5,344
1987,20.061453070008383,7.923115040446213,-23.8,46.5,327
1988,17.963031358064132,7.585804698514007,-26.8,55.0,278
1989,18.64382561440757,7.546785202856337,-24.0,60.0,299
1990,19.27365064027679,7.698137875701331,-32.0,55.0,628
1991,19.83410964601111,8.153111938824436,-28.2,60.7,410
1992,20.26199327049168,7.900309689902271,-51.8,59.1,455
1993,20.702082582610565,7.137311729549246,-51.8,55.3,625
1994,20.54831436320682,7.792595826539362,-80.1,51.9,579
1995,20.817193735713158,7.171205208234371,-73.6,52.0,731
1996,20.825124342969016,7.25109524499013,-73.6,55.7,731
1997,20.642548082538237,7.290003403511529,-17.2,50.5,665
1998,20.91377850951298,8.622616171610925,-28.8,54.8,356
1999,20.54371489824262,7.860517287649703,-59.3,56.8,379
2000,20.346444580823366,8.213264113999916,-27.0,51.2,350
2001,20.50502929183999,8.434512980763875,-57.0,53.5,352
2002,20.95972025655713,8.654830573903853,-51.8,54.6,354
2003,20.773031542329452,8.35133324538753,-55.1,56.4,385
2004,21.054910048880945,8.397187346411513,-10.1,51.9,397
2005,21.576410302447346,8.4088443075284,-9.2,47.7,391
2006,20.93771470713806,8.439737954735117,-11.6,51.9,381
2007,21.098025230469354,8.247285266597087,-11.9,51.9,380
2008,20.710933997489658,8.292056791086468,-12.0,48.2,379
2009,21.279900528066033,8.30813476638596,-11.1,48.1,381
2010,20.80642411504713,8.219901887182484,-13.4,48.2,378
2011,20.491498062003952,8.01282294782366,-10.5,48.1,380
2012,20.634552127918734,8.386931636214527,-65.0,48.0,375
2013,21.539691587884324,8.352273647444266,-11.2,48.8,368
2014,21.249909642644475,8.292398432860104,-41.5,51.2,369
2015,22.200394909926604,8.186792818693304,-49.0,48.2,500
